owner_id,pg_name,city,address,sharing_type,bed_available,total_room,gender,furnish_type,ameneties,security_deposit,rent,image
1409,Flat No 4 Eastonia Palm Groves,pune,ghorpadi,1,1,0,girls,fully_furnished,['Security'],7800,16500,
1410,Sabastin Nest_104,bengaluru,hennuru,2,0,2,boys,semi_furnished,[],9000,9000,
1411,RAJ PARADIS,mumbai,andheri east,2,0,2,any,unfurnished,"['Gym', 'Power Backup', 'Security']",27825,27825,
1412,902 D Kunal Aspiree,pune,baner gaon,1,0,1,girls,fully_furnished,['Security'],12000,15000,
1413,Chamundi Nest-401,bengaluru,nagarbhavi stage 2,2,0,2,any,semi_furnished,[],12500,12500,
1414,Harpreet Narula  Nest_U22/61,gurugram,dlf city phase 3,1,0,1,any,fully_furnished,[],21000,21000,
1415,4BHK (201) In Venkata Nest,hyderabad,madhapur,2,0,1,boys,fully_furnished,['Security'],5500,14000,
1416,Vaibhav,newdelhi,sewak park,4,0,2,girls,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",8600,17200,
1417,Ashoka Heritage_101,pune,pimple nilakh,4,0,2,any,semi_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",11000,20000,
1418,Satish Chandran  302,bengaluru,kogilu,1,0,1,any,semi_furnished,[],8250,8250,
1419,Dipali Jawalkar's Nest,mumbai,goregaon east,1,1,0,boys,fully_furnished,[],16000,34100,
1420,Akshay hundia_sion,mumbai,sion west,2,0,2,any,semi_furnished,"['Power Backup', 'Security']",26750,26750,
1421,provident Sunworth,bengaluru,venkatapura south taluka,2,0,2,any,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",8500,8500,
1422,3 BHK in Nitesh Flushing Meadows,bengaluru,seegehalli near belathur,6,0,3,any,fully_furnished,"['Swimming Pool', 'Gym', 'Security']",7750,14200,
1423,RISINIA TRENDILLA_ Flat no - A 810,hyderabad,bollaram,3,0,3,any,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",14000,14000,
1424,HelloWorld Skyz,indore,vijaya nagar,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8500,17000,
1425,Babu Nest-302,bengaluru,kudlu,2,0,2,any,semi_furnished,[],6000,6000,
1426,Vatsa Nest,bengaluru,btm layout stage 2,1,1,0,boys,fully_furnished,[],13000,17931,
1427,Khanna Nest,mumbai,kurla west,5,0,5,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",27800,27800,
1428,Balanathan Nest,chennai,velachery,3,1,1,boys,fully_furnished,[],7050,14000,
1429,HelloWorld Divine,newdelhi,nishat park,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8500,17000,
1430,Ishwar's Nest,mumbai,santacruz east,1,1,0,boys,fully_furnished,['Security'],14000,33100,
1431,Hayagreeva Sadan,hyderabad,jubilee hills,3,1,1,boys,fully_furnished,[],5400,7800,
1432,Empire Meadows (Sunflor Block) E2-502,hyderabad,miyapur,2,0,2,any,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Tv']",16500,16500,
1433,Sri Sai residency Nest-GF1,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
1434,Princeton floor,gurugram,sector 51,4,0,2,girls,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8350,17000,
1435,Pintu Agarwal Nest -108,bengaluru,hulimavu,1,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,
1436,K R Sampath_102,bengaluru,devarachikannahalli,1,0,1,any,semi_furnished,[],8000,8000,
1437,Goutam A Nest,bengaluru,jp nagar phase 7,3,0,3,any,semi_furnished,[],5000,5000,
1438,Anuradha K Nest,bengaluru,kengeri satellite town,1,0,1,any,semi_furnished,[],9000,9000,
1439,S1 Ambara Shri Krishna Apts,bengaluru,hbr layout,4,2,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",7500,13500,
1440,A203_Sukhraj Nest,bengaluru,duravani nagar,1,0,1,any,semi_furnished,[],10300,10300,
1441,Sujatha Edimukkala,bengaluru,varthur,1,1,0,boys,fully_furnished,['Security'],7000,14000,
1442,Renu House,newdelhi,greater kailash 1,4,0,4,any,semi_furnished,[],28000,28000,
1443,Sona Apartment,newdelhi,hauz khas enclave,6,0,3,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",10450,20900,
1444,"301, Suryaman House",pune,aundh,2,0,1,boys,semi_furnished,['Security'],7800,17800,
1445,HNR Apartment-104,bengaluru,mathikere,1,0,1,any,semi_furnished,[],10000,10000,
1446,Sidhartha Sharma House Dwarka,newdelhi,sector 22 dwarka,6,0,3,any,semi_furnished,"['Power Backup', 'Security']",7050,14100,
1447,Srinivas Nilayam Nest-204,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1448,Sree Conarc Poomalai,chennai,palavakkam,3,0,3,any,semi_furnished,[],9375,9375,
1449,Hi-View Plaza Flat 102,hyderabad,kukatpally,1,1,0,boys,fully_furnished,['Security'],5950,13450,
1450,INDEPENDENT HOUSE,hyderabad,Hyderabad,6,6,3,any,unfurnished,[],2500,5000,
1451,Pintu Agarwal Nest -301,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
1452,KAMAL SAGAR CHS_531,mumbai,bhandup east,4,0,2,any,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",12500,25000,
1453,Subhash Nest 02,hyderabad,kondapur,1,0,1,boys,fully_furnished,['Tv'],10450,10450,
1454,Subash Kumar Nest,chennai,sholinganallur,6,0,3,boys,semi_furnished,[],3100,6200,
1455,HD Impression 308,pune,kharadi,2,0,1,girls,fully_furnished,['Washing Machine'],7600,15200,
1456,Albat Roses-304,bengaluru,whitefield,1,0,1,any,fully_furnished,"['Washing Machine', 'Tv']",25000,25000,
1457,Sri Lakshmi Edimukkala,bengaluru,varthur,4,0,2,boys,fully_furnished,"['Power Backup', 'Security']",6250,12500,
1458,Robin Nest 03,gurugram,sushant lok phase 3,3,0,3,boys,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",27000,27000,
1459,Thapar House,newdelhi,malviya nagar,3,1,1,boys,fully_furnished,['Security'],8000,22000,
1460,Anurag house,indore,bhawrasla,2,0,2,any,semi_furnished,[],10000,10000,
1461,"Raghavendra Prasad Nest, # 1066",bengaluru,banashankari stage 2,10,0,5,any,semi_furnished,[],5600,11200,
1462,Omkar Apartment_102,bengaluru,channanayakanapalya,1,0,1,any,semi_furnished,[],7350,7350,
1463,Kavita nest,mumbai,ghatkopar east,2,0,2,any,unfurnished,"['Power Backup', 'Security']",30550,30550,
1464,Santhosh Nest-005,bengaluru,kammasandra anekal taluka,2,0,2,any,semi_furnished,[],4750,4750,
1465,Aparna Nest,pune,rahatani,1,0,1,girls,unfurnished,[],16000,16000,
1466,102-Suyogg serenity Apartment,bengaluru,mathikere extension,1,1,0,boys,fully_furnished,[],6420,12770,
1467,2-Balaji Nest,bengaluru,yeswanthpur,2,0,1,boys,fully_furnished,[],6100,12800,
1468,Padmani Nest,mumbai,chembur,1,1,0,boys,fully_furnished,['Security'],11000,21500,
1469,Dushyant House_2 BHK,indore,sukhlia,2,0,2,any,unfurnished,[],3750,3750,
1470,Adarshmay Apartment_4,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1471,Kapoor Nest,newdelhi,janakpuri,2,0,2,any,semi_furnished,[],15000,15000,
1472,M3M Skywalk_505,gurugram,sector 74,4,0,4,any,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",15000,15000,
1473,Konark Krish,pune,mundhwa,3,0,3,any,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",10000,10000,
1474,HelloWorld HRBR,bengaluru,hbr layout,2,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",11000,22000,
1475,1BHK(202) IN SPR'S SREE NILAYAM,hyderabad,miyapur,2,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11600,23200,
1476,Lite House ,gurugram,sector 62,2,0,2,any,semi_furnished,['Security'],32500,32500,
1477,Adarshmay Apartment_101,pune,lohegaon,1,0,1,any,semi_furnished,[],16000,16000,
1478,Logix Blossom county_Tower No - J 1,noida,sector 137,2,0,2,any,semi_furnished,"['Swimming Pool', 'Power Backup', 'Security']",10500,10500,
1479,Vijayandran Nest,bengaluru,doddathoguru,2,0,1,any,semi_furnished,[],5750,11500,
1480,HelloWorld Spice,bengaluru,marathahalli,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",10000,20000,
1481,Ayesha Nest 403,bengaluru,rayasandra,1,0,1,boys,semi_furnished,[],9250,9250,
1482,Madhu bhavan Nest_402,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
1483,602 Cosmos Prime,pune,magarpatta,1,1,0,boys,fully_furnished,['Security'],7750,15200,
1484,Aqura Paradise,pune,wadar wadi,1,1,0,boys,semi_furnished,"['Security', 'Washing Machine', 'Fridge']",10000,20000,
1485,Pandey House 75,noida,sector 75,6,0,3,boys,semi_furnished,"['Security', 'Washing Machine', 'Fridge']",4400,8800,
1486,Abha Nest 135,noida,sector 135,2,0,1,girls,semi_furnished,['Security'],7750,7500,
1487,RS  COMFORT NEST-003,bengaluru,mahadevapura,1,0,1,any,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,
1488,Adarshmay Apartment_18,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1489,3-BHK(108) IN SKY CITY,hyderabad,miyapur,2,0,1,boys,fully_furnished,[],5000,11000,
1490,Sri Sai residency Nest-201,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
1491,Rajatha Greens Apartment B-502,bengaluru,hbr layout,4,0,2,girls,fully_furnished,['Security'],6000,14605,
1492,Goyal villa,indore,nanda nagar,1,0,1,any,semi_furnished,[],9000,9000,
1493,1BH  Sanjay Nest,hyderabad,kondapur,2,0,1,boys,semi_furnished,['Security'],11350,22700,
1494,B802-Rajatha Greens,bengaluru,hbr layout,2,2,0,boys,fully_furnished,[],6100,12100,
1495,4BHK (401) In SINDHU NEST,hyderabad,madhapur,2,0,1,boys,fully_furnished,[],4250,14000,
1496,Adarshmay Apartment_1,pune,lohegaon,1,0,1,any,semi_furnished,[],8000,8000,
1497,Srinivas Nilayam Nest-501,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1498,Pintu Agarwal Nest -205,bengaluru,hulimavu,1,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,
1499,Kothi Nest,noida,sector 71,2,2,0,boys,semi_furnished,[],6150,12150,
1500,401  Navaneeth,hyderabad,banjara hills,1,1,0,boys,fully_furnished,['Security'],5500,10850,
1501,Anubhaw Nest,noida,sector 61,3,0,3,any,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",11816,11816,
1502,gunjan woodstock,gurugram,nirvana,2,0,1,girls,fully_furnished,"['AC', 'Power Backup', 'Fridge']",5500,12800,
1503,Gera World Of Joy _ Row House No.C-8,pune,wagholi,3,0,3,any,semi_furnished,"['Gym', 'AC', 'Power Backup', 'Security']",21000,21000,
1504,Vittala villa,bengaluru,benson town,2,0,2,any,semi_furnished,[],5750,5750,
1505,Raj Nest Delhi,newdelhi,sarita vihar,1,1,0,girls,fully_furnished,[],5600,10600,
1506,Mahalaxmi Complex_10,pune,wakad,2,0,2,any,unfurnished,"['Power Backup', 'Security']",11250,11250,
1507,MADHIRAJU SUBBARAJU Atlantis 16,bengaluru,nagavara,2,0,1,any,fully_furnished,[],8700,17400,
1508,Studio 02 Sneha Sabha Bhavan,bengaluru,jivan bima nagar,1,1,0,girls,semi_furnished,[],7600,16950,
1509,401 D MEGAPOLIS SANGRIA,pune,hinjawadi,2,0,1,boys,semi_furnished,['Security'],6500,20150,
1510,Velu Nest-202,bengaluru,baiyappanahalli,1,0,1,any,semi_furnished,[],8500,8500,
1511,Matoshree_06,pune,mundhwa,1,0,1,any,semi_furnished,[],8000,8000,
1512,Pankaj Nikam's Nest,mumbai,kurla west,4,1,1,boys,semi_furnished,[],14810,31200,
1513,Yogesh Nest FF2,bengaluru,thanisandra,2,0,1,boys,semi_furnished,[],4625,7900,
1514,BABU NEST 005,bengaluru,hennuru,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6250,13000,
1515,Ramesh nest,chennai,thuraipakkam,2,0,2,any,unfurnished,[],6200,6200,
1516,"Skyline Sterling Apartment, C-205 Basheerbagh, Hyderabad.",hyderabad,basheer bagh,3,3,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Fridge']",7000,14000,
1517,Venkata Iyer's Nest,mumbai,bhandup west,3,3,1,boys,fully_furnished,[],13000,26000,
1518,Sai Nilay-301,bengaluru,varthur,1,0,1,any,semi_furnished,[],10000,10000,
1519,Matoshree_05,pune,mundhwa,1,0,1,any,semi_furnished,[],8000,8000,
1520,Adarshmay Apartment_5,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1521,"Varun Narayan Nest, # 203",bengaluru,arakere,2,0,1,any,fully_furnished,[],6100,12200,
1522,Godrej Infinity Keshav Nagar Mundhwa,pune,mundhwa,2,0,2,any,semi_furnished,[],14600,14600,
1523,508 - Olive,bengaluru,arakere,1,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",14950,14950,
1524,SILVER OAK_106,pune,dhanori,1,1,0,boys,semi_furnished,"['AC', 'Tv']",9000,16000,
1525,Sangeeta Nest,indore,lig colony,2,0,2,girls,fully_furnished,['Tv'],10250,10250,
1526,Mamatha Nest _301,hyderabad,bairagiguda,3,0,3,any,semi_furnished,['Security'],9000,9000,
1527,Pushpa niwas_201,mumbai,malad east,2,0,2,any,unfurnished,"['Swimming Pool', 'Power Backup', 'Security']",13000,13000,
1528,Pandey House 75,noida,sector 75,6,0,3,boys,semi_furnished,"['Security', 'Washing Machine', 'Fridge']",4400,8800,
1529,Singapore Green View Township,indore,shakkar khedi,3,0,3,girls,semi_furnished,[],5000,5000,
1530,D-8 Shatataraka Apatment,pune,range hills,3,1,1,boys,semi_furnished,['Security'],7000,15300,
1531,Atulya Apartments_Flat no.- A-537,newdelhi,sector 18b dwarka,2,1,1,girls,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",8000,18700,
1532,"Krishna Mystiq,#L 304",bengaluru,basapura,2,0,1,girls,fully_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",7000,14000,
1533,Gandhi House S F,gurugram,dlf city phase 4,3,0,1,girls,fully_furnished,[],4500,19500,
1534,Cl villas -2 Nest,hyderabad,ganesh nagar,4,0,4,any,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",25000,25000,
1535,Sidharth Nest 12,newdelhi,rohini sector 7,2,0,1,boys,semi_furnished,[],6000,12000,
1536,Rajgad Apartment_202,pune,hadapsar,1,1,0,boys,fully_furnished,"['Fridge', 'Tv']",8350,16800,
1537,Gaur Nest,newdelhi,tri nagar,3,0,3,any,semi_furnished,['Security'],15000,15000,
1538,Rahul Kishan,newdelhi,santosh park,2,0,2,any,semi_furnished,[],6250,6250,
1539,4 BHK in SMR Vinay Endeavour,bengaluru,hoodi,2,0,1,boys,fully_furnished,[],9500,24020,
1540,Blueridge Township,pune,hinjawadi,2,0,1,girls,fully_furnished,"['Washing Machine', 'Fridge']",6500,17200,
1541,Sharda Park,pune,aundh,1,0,1,boys,semi_furnished,[],15000,15000,
1542,Madhu bhavan Nest_102,bengaluru,gulimangala,1,0,1,any,semi_furnished,[],11000,11000,
1543,Mohammed Ibrahim Khan Nest_304,hyderabad,tolichowki,2,0,2,any,semi_furnished,[],12500,12500,
1544,Ramgopal house _3 BHK,indore,sukhlia,3,0,3,any,unfurnished,[],6666,6666,
1545,Logix Blossom Greens,noida,sector 143,2,0,2,any,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",11750,11750,
1546,Siva Castle,bengaluru,arakere,7,1,2,girls,fully_furnished,[],6000,18000,
1547,Suryawanshi Nest,mumbai,mulund west,2,0,2,any,unfurnished,[],16500,16500,
1548,Mistry Apartment ,mumbai,jogeshwari east,2,0,2,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",32500,32500,
1549,101- Suma Nest,bengaluru,madivala,1,0,1,any,unfurnished,[],6700,13400,
1550,103 Pratham Bunglow,pune,hinjawadi,3,0,1,boys,fully_furnished,['Security'],6000,13300,
1551,CHITRAPURI COLONY,hyderabad,manikonda,2,0,2,any,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge']",16000,16000,
1552,A201- K V Pristine,bengaluru,btm layout stage 1,1,1,0,boys,fully_furnished,[],9200,17850,
1553,Karthik  Nest 005,bengaluru,hbr layout,2,0,1,boys,fully_furnished,['Security'],5000,21227,
1554,The Infinity Apartment-1003,bengaluru,uttarahalli hobli,3,0,3,any,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",14000,14000,
1555,Ganesh apartment_102,pune,kharadi,1,0,1,any,semi_furnished,['Security'],14000,14000,
1556,201 Jaya Nest,bengaluru,hulimavu,4,1,1,girls,fully_furnished,[],7050,13350,
1557,Kingston Aura_306- B wing,pune,handewadi,3,0,3,any,unfurnished,"['Swimming Pool', 'Power Backup', 'Security']",8500,8500,
1558,Sam residency Flat number 102,hyderabad,basheer bagh,6,0,3,any,fully_furnished,['Security'],5000,10000,
1559,Gulmohar Symphony 503,pune,wadgaon sheri,3,1,1,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",8250,17450,
1560,Gowda Nest 3,bengaluru,hebbal kempapura,1,1,0,boys,fully_furnished,"['Washing Machine', 'Tv']",4500,9000,
1561,Ujjwal Nest,gurugram,palam vihar extension,3,0,3,any,semi_furnished,['Tv'],15000,15000,
1562,HelloWorld EON,pune,wagholi,2,0,1,any,fully_furnished,"['AC', 'Power Backup', 'Washing Machine', 'Fridge', 'Tv']",7000,14000,
1563,2BHK (TB-407) In Golf Edge,hyderabad,manikonda,1,1,0,girls,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",11350,21450,
1564,MD Nest-T02,bengaluru,hal layout,2,0,2,any,semi_furnished,[],8500,8500,
1565,Pintu Agarwal Nest -401,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
1566,Rita 1 BHK 4,indore,sukhlia,1,0,1,any,semi_furnished,[],8300,8300,
1567,Apartment,newdelhi,rajouri garden extension,2,0,2,any,semi_furnished,"['Swimming Pool', 'Gym']",37500,37500,
1568,A801 Skyward Nirwana,pune,mundhwa,5,2,2,boys,fully_furnished,['Security'],10000,20000,
1569,Vivanta Residency Sai Apartment,newdelhi,sector 3 dwarka,2,0,2,any,semi_furnished,"['Fridge', 'Tv']",10250,10250,
1570,Celestial city phase 1,pune,ravet,3,0,3,any,semi_furnished,['Security'],11000,11000,
1571,Store,bengaluru,vittasandra,1,0,1,girls,unfurnished,[],10000,10000,
1572,Sumadhura Sandoval,bengaluru,thubarahalli,3,0,3,girls,semi_furnished,[],5000,5000,
1573,Kohinoor Coral_ T1- 406,pune,hinjawadi,1,1,0,boys,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6200,12550,
1574,Bhartiya City Nikoo Homes,bengaluru,thirumenahalli north taluka,3,0,3,any,semi_furnished,[],15000,15000,
1575,Gupta Nest,indore,bhangarh,3,0,3,any,unfurnished,['Security'],5666,5666,
1576,Naresh Nest,mumbai,chembur,2,0,2,any,unfurnished,"['Power Backup', 'Security']",20000,20000,
1577,202-Sai Shivam,bengaluru,rmv stage 2,4,0,2,boys,fully_furnished,[],6250,13000,
1578,Sri Sai residency Nest-101,bengaluru,hulimavu,1,0,1,any,semi_furnished,[],16000,16000,
1579,503 - Olive,bengaluru,arakere,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",2800,5600,
1580,Adarshmay Apartment_16,pune,lohegaon,1,0,1,any,fully_furnished,[],8000,8000,
1581,Kingston Aura Society _C 902,pune,handewadi,2,0,2,any,semi_furnished,"['Power Backup', 'Security', 'Tv']",10500,10500,
1582,Srinivas Nilayam Nest-601,bengaluru,electronic city,1,0,1,any,fully_furnished,"['Fridge', 'Tv']",20000,20000,
1583,Prakesh Nest 2,newdelhi,rohini sector 17,3,0,3,girls,semi_furnished,[],83333,83333,
1584,Albat Roses-301,bengaluru,whitefield,1,0,1,any,fully_furnished,"['Washing Machine', 'Tv']",25000,25000,
1585,Address One_404,pune,mamurdi,1,0,1,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security', 'Fridge', 'Tv']",25000,25000,
1586,Fully furnished ,hyderabad,sanjeeva reddy nagar,3,0,3,any,fully_furnished,['AC'],26500,26500,
1587,GR Signature,bengaluru,whitefield,1,0,1,boys,fully_furnished,[],5250,13000,
1588,Balasaheb Nest_201,pune,amanora park town,3,3,0,boys,fully_furnished,"['AC', 'Washing Machine', 'Fridge', 'Tv']",9000,18000,
1589,Fusion Towers_1005,pune,hinjawadi,2,0,2,girls,fully_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",17500,17500,
1590,HelloWorld Felicia,bengaluru,singasandra,1,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",30000,30000,
1591,Rishi House,gurugram,mayfield garden,3,1,1,girls,fully_furnished,['Fridge'],6000,13400,
1592,Springwood Society_B 503,pune,marunje village,1,0,1,any,unfurnished,"['Power Backup', 'Security']",14000,14000,
1593,Pintu Agarwal Nest -206,bengaluru,hulimavu,1,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",11500,11500,
1594,Abhismit Nest#11,mumbai,goregaon west,1,1,0,boys,fully_furnished,"['Security', 'Washing Machine', 'Fridge', 'Tv']",12000,24700,
1595,SP Recidency-301,bengaluru,kachohalli,2,0,2,any,semi_furnished,[],6000,6000,
1596,Ashok Nest,mumbai,andheri east,1,1,0,boys,semi_furnished,['Security'],9900,37750,
1597,HelloWorld AECS,bengaluru,aecs layout,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",15000,30000,
1598,Hiya Residency,hyderabad,ganesh nagar,3,0,3,any,unfurnished,[],5900,5900,
1599,Rajkumar House 104,indore,anil nagar,1,0,1,any,semi_furnished,[],7350,7350,
1600,Mamatha Nest 401,bengaluru,dodda bommasandra,2,0,1,any,semi_furnished,[],4250,8500,
1601,106 Sai Johith Homes,bengaluru,hal airport area,2,0,1,boys,semi_furnished,['Security'],5150,10300,
1602,RAMESH NEST,chennai,perungalattur,2,0,2,any,unfurnished,[],5750,5750,
1603,Puneet Nest 137,noida,sector 137,1,0,1,boys,fully_furnished,"['Power Backup', 'Security']",2225,7500,
1604,Shiela House FF,gurugram,dlf city phase 3,4,0,2,boys,fully_furnished,[],4000,12900,
1605,Sumana Nest-103,bengaluru,nagadevanahalli,2,0,1,any,semi_furnished,[],4500,9000,
1606,Devender Sharma ,newdelhi,rohini sector 18,1,0,1,any,fully_furnished,"['AC', 'Fridge']",12000,12000,
1607,GAYATHRI LAKE VIEW_201,bengaluru,rayasandra,2,0,2,any,semi_furnished,[],15600,15600,
1608,viswanath studio rooms 01,bengaluru,srirampuram,1,0,1,boys,semi_furnished,[],5700,5700,
1609,601 E Kul Utsav,pune,ambedkar nagar,5,1,1,boys,semi_furnished,['Security'],5300,12500,
1610,Preethi nest _ 102,bengaluru,visveshwaraya layout,1,0,1,any,semi_furnished,[],12000,12000,
1611,Emerald Nest- 104,Bengaluru,Vijaya Nagar,2,2,1,girls,fully_furnished,[],5000,10000,
1612,HelloWorld Skyz,indore,vijaya nagar,2,0,1,any,fully_furnished,"['Power Backup', 'Washing Machine', 'Fridge', 'Tv']",8500,17000,
1613,Sumana Nest-108,bengaluru,nagadevanahalli,2,0,1,any,semi_furnished,[],4500,9000,
1614,Valecha Nest,mumbai,bandra west,2,0,2,any,semi_furnished,"['AC', 'Power Backup', 'Security', 'Fridge']",55000,55000,
1615,Mitra Nest Sarita VIhar,newdelhi,sarita vihar,2,0,1,girls,fully_furnished,[],4750,12150,
1616,Pintu Agarwal Nest -302,bengaluru,hulimavu,2,0,1,boys,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",8000,16000,
1617,Randhir Nest,mumbai,mulund east,2,0,2,any,semi_furnished,"['AC', 'Power Backup', 'Security']",20000,20000,
1618,Sai Leela Apartment_301,pune,wakad,1,0,1,any,unfurnished,[],15000,15000,
1619,Runwal Sadhana  Apartment,pune,ved vihar,2,0,2,any,fully_furnished,"['AC', 'Security', 'Washing Machine', 'Fridge', 'Tv']",19000,19000,
1620,Sunrise Homes  _101,hyderabad,upparpally,3,0,3,any,fully_furnished,"['Fridge', 'Tv']",14500,14500,
1621,Mathuradas Nest,mumbai,malad east,3,1,1,girls,fully_furnished,"['AC', 'Security', 'Fridge']",10550,19000,
1622,V M Mansion 402,bengaluru,yelahanka,1,0,1,any,semi_furnished,[],7500,7500,
1623,Alankapuri Nest_102C,pune,wakad,2,0,1,boys,semi_furnished,[],4500,12000,
1624,Amod Nest 2,newdelhi,vipin garden,6,0,3,girls,fully_furnished,"['AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6500,13000,
1625,PH04 Tower 5 Gera Skyvilla,pune,kharadi,1,1,0,boys,fully_furnished,['Security'],7650,15600,
1626,Shree Nest F03,bengaluru,nagarbhavi stage 2,2,0,1,any,fully_furnished,['Fridge'],7200,14400,
1627,3 BHK in The Five Summits Address,bengaluru,whitefield,6,0,3,any,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",8900,17800,
1628,Pavani Prestige,bengaluru,munekolala,1,1,0,girls,fully_furnished,[],6550,18436,
1629,VISHAL NEST,bengaluru,banashankari stage 3,2,2,0,boys,semi_furnished,[],4650,9850,
1630,Balanathan Nest,chennai,velachery,3,1,1,boys,fully_furnished,[],7050,14000,
1631,Omega Residency,pune,baner gaon,2,0,2,any,fully_furnished,"['Swimming Pool', 'Gym', 'AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",24500,24500,
1632,Manju Nest,gurugram,sector 48,3,1,1,boys,fully_furnished,"['Power Backup', 'Security']",5950,14000,
1633,HD Impression 308,pune,kharadi,2,0,1,girls,fully_furnished,['Washing Machine'],7600,15200,
1634,Zircon chs_1704,mumbai,mulund west,2,0,1,boys,fully_furnished,"['Power Backup', 'Security', 'Washing Machine', 'Fridge']",10500,24000,
1635,Zircon chs_3704,mumbai,mulund west,6,0,2,any,fully_furnished,"['Gym', 'Power Backup', 'Security', 'Washing Machine', 'Fridge']",9000,24000,
1636,Abha Nest 135,noida,sector 135,2,0,1,girls,semi_furnished,['Security'],7750,7500,
1637,Nehru 1 BHk,indore,nehru nagar,1,0,1,any,unfurnished,[],9000,9000,
1638,7 Treat Apartment-410,pune,manjari budruk,2,0,1,any,semi_furnished,"['AC', 'Tv']",9000,18000,
1639,Chamundi Nest-202,bengaluru,nagarbhavi stage 2,2,0,2,any,semi_furnished,[],12500,12500,
